"","Fecha","CVEGEO","MUNICIPIO","ACUMULADOS","NUEVOS","diasemana","DECESOS SEMANALES"
"1233",2020-09-14,"26017","Caborca",63,1,"lunes",1
"1234",2020-09-14,"26018","Cajeme",585,0,"lunes",6
"1235",2020-09-14,"26019","Cananea",19,0,"lunes",0
"1236",2020-09-14,"26020","Carbó",2,1,"lunes",1
"1237",2020-09-14,"26022","Cucurpe",0,0,"lunes",0
"1238",2020-09-14,"26023","Cumpas",3,0,"lunes",0
"1239",2020-09-14,"26025","Empalme",56,0,"lunes",1
"1240",2020-09-14,"26026","Etchojoa",38,0,"lunes",1
"1241",2020-09-14,"26027","Fronteras",4,0,"lunes",0
"1242",2020-09-14,"26070","General Plutarco Elías Calles",10,0,"lunes",0
"1243",2020-09-14,"26028","Granados",0,0,"lunes",0
"1244",2020-09-14,"26029","Guaymas",189,0,"lunes",1
"1245",2020-09-14,"26030","Hermosillo",912,1,"lunes",24
"1246",2020-09-14,"26033","Huatabampo",63,1,"lunes",3
"1247",2020-09-14,"26034","Huépac",0,0,"lunes",0
"1248",2020-09-14,"26035","Imuris",6,0,"lunes",0
"1249",2020-09-14,"26036","Magdalena",26,0,"lunes",0
"1250",2020-09-14,"26038","Moctezuma",4,0,"lunes",0
"1251",2020-09-14,"26039","Naco",2,0,"lunes",0
"1252",2020-09-14,"26040","Nácori Chico",1,0,"lunes",0
"1253",2020-09-14,"26041","Nacozari de García",4,0,"lunes",0
"1254",2020-09-14,"26042","Navojoa",123,0,"lunes",2
"1255",2020-09-14,"26043","Nogales",248,0,"lunes",1
"1256",2020-09-14,"26045","Opodepe",1,0,"lunes",0
"1257",2020-09-14,"26046","Oquitoa",0,0,"lunes",0
"1258",2020-09-14,"26047","Pitiquito",4,0,"lunes",0
"1259",2020-09-14,"26048","Puerto Peñasco",29,0,"lunes",2
"1260",2020-09-14,"26050","Rayón",1,0,"lunes",0
"1261",2020-09-14,"26051","Rosario",3,0,"lunes",1
"1262",2020-09-14,"26052","Sahuaripa",3,0,"lunes",1
"1263",2020-09-14,"26053","San Felipe de Jesús",0,0,"lunes",0
"1264",2020-09-14,"26072","San Ignacio Río Muerto",11,0,"lunes",0
"1265",2020-09-14,"26055","San Luis Río Colorado",244,0,"lunes",7
"1266",2020-09-14,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1267",2020-09-14,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1268",2020-09-14,"26058","Santa Ana",10,0,"lunes",0
"1269",2020-09-14,"26059","Santa Cruz",1,0,"lunes",0
"1270",2020-09-14,"26060","Sáric",2,0,"lunes",0
"1271",2020-09-14,"26066","Ures",2,0,"lunes",0
"1272",2020-09-14,"26067","Villa Hidalgo",0,0,"lunes",0
"1273",2020-09-21,"26001","Aconchi",0,0,"lunes",0
"1274",2020-09-21,"26002","Agua Prieta",73,0,"lunes",0
"1275",2020-09-21,"26003","Álamos",1,0,"lunes",0
"1276",2020-09-21,"26004","Altar",4,0,"lunes",0
"1277",2020-09-21,"26005","Arivechi",0,0,"lunes",0
"1278",2020-09-21,"26006","Arizpe",1,0,"lunes",0
"1279",2020-09-21,"26011","Bacoachi",2,0,"lunes",0
"1280",2020-09-21,"26012","Bácum",20,0,"lunes",0
"1281",2020-09-21,"26013","Banámichi",0,0,"lunes",0
"1282",2020-09-21,"26014","Baviácora",1,0,"lunes",0
"1283",2020-09-21,"26015","Bavispe",1,0,"lunes",0
"1284",2020-09-21,"26071","Benito Juárez",26,0,"lunes",0
"1285",2020-09-21,"26016","Benjamín Hill",1,0,"lunes",0
"1286",2020-09-21,"26017","Caborca",63,0,"lunes",0
"1287",2020-09-21,"26018","Cajeme",590,0,"lunes",5
"1288",2020-09-21,"26019","Cananea",19,0,"lunes",0
"1289",2020-09-21,"26020","Carbó",2,0,"lunes",0
"1290",2020-09-21,"26022","Cucurpe",0,0,"lunes",0
"1291",2020-09-21,"26023","Cumpas",3,0,"lunes",0
"1292",2020-09-21,"26025","Empalme",56,0,"lunes",0
"1293",2020-09-21,"26026","Etchojoa",38,0,"lunes",0
"1294",2020-09-21,"26027","Fronteras",4,0,"lunes",0
"1295",2020-09-21,"26070","General Plutarco Elías Calles",10,0,"lunes",0
"1296",2020-09-21,"26028","Granados",0,0,"lunes",0
"1297",2020-09-21,"26029","Guaymas",190,0,"lunes",1
"1298",2020-09-21,"26030","Hermosillo",925,3,"lunes",13
"1299",2020-09-21,"26033","Huatabampo",64,1,"lunes",1
"1300",2020-09-21,"26034","Huépac",0,0,"lunes",0
"1301",2020-09-21,"26035","Imuris",6,0,"lunes",0
"1302",2020-09-21,"26036","Magdalena",26,0,"lunes",0
"1303",2020-09-21,"26038","Moctezuma",4,0,"lunes",0
"1304",2020-09-21,"26039","Naco",2,0,"lunes",0
"1305",2020-09-21,"26040","Nácori Chico",1,0,"lunes",0
"1306",2020-09-21,"26041","Nacozari de García",4,0,"lunes",0
"1307",2020-09-21,"26042","Navojoa",125,0,"lunes",2
"1308",2020-09-21,"26043","Nogales",251,0,"lunes",3
"1309",2020-09-21,"26045","Opodepe",1,0,"lunes",0
"1310",2020-09-21,"26046","Oquitoa",0,0,"lunes",0
"1311",2020-09-21,"26047","Pitiquito",4,0,"lunes",0
"1312",2020-09-21,"26048","Puerto Peñasco",29,0,"lunes",0
"1313",2020-09-21,"26050","Rayón",1,0,"lunes",0
"1314",2020-09-21,"26051","Rosario",3,0,"lunes",0
"1315",2020-09-21,"26052","Sahuaripa",3,0,"lunes",0
"1316",2020-09-21,"26053","San Felipe de Jesús",0,0,"lunes",0
"1317",2020-09-21,"26072","San Ignacio Río Muerto",11,0,"lunes",0
"1318",2020-09-21,"26055","San Luis Río Colorado",249,1,"lunes",5
"1319",2020-09-21,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1320",2020-09-21,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1321",2020-09-21,"26058","Santa Ana",10,0,"lunes",0
"1322",2020-09-21,"26059","Santa Cruz",1,0,"lunes",0
"1323",2020-09-21,"26060","Sáric",2,0,"lunes",0
"1324",2020-09-21,"26066","Ures",2,0,"lunes",0
"1325",2020-09-21,"26067","Villa Hidalgo",0,0,"lunes",0
"1326",2020-09-28,"26001","Aconchi",0,0,"lunes",0
"1327",2020-09-28,"26002","Agua Prieta",73,0,"lunes",0
"1328",2020-09-28,"26003","Álamos",1,0,"lunes",0
"1329",2020-09-28,"26004","Altar",4,0,"lunes",0
"1330",2020-09-28,"26005","Arivechi",0,0,"lunes",0
"1331",2020-09-28,"26006","Arizpe",1,0,"lunes",0
"1332",2020-09-28,"26011","Bacoachi",3,0,"lunes",1
"1333",2020-09-28,"26012","Bácum",22,1,"lunes",2
"1334",2020-09-28,"26013","Banámichi",0,0,"lunes",0
"1335",2020-09-28,"26014","Baviácora",1,0,"lunes",0
"1336",2020-09-28,"26015","Bavispe",1,0,"lunes",0
"1337",2020-09-28,"26071","Benito Juárez",28,0,"lunes",2
"1338",2020-09-28,"26016","Benjamín Hill",1,0,"lunes",0
"1339",2020-09-28,"26017","Caborca",63,0,"lunes",0
"1340",2020-09-28,"26018","Cajeme",606,0,"lunes",16
"1341",2020-09-28,"26019","Cananea",19,0,"lunes",0
"1342",2020-09-28,"26020","Carbó",2,0,"lunes",0
"1343",2020-09-28,"26022","Cucurpe",0,0,"lunes",0
"1344",2020-09-28,"26023","Cumpas",3,0,"lunes",0
"1345",2020-09-28,"26025","Empalme",56,0,"lunes",0
"1346",2020-09-28,"26026","Etchojoa",40,0,"lunes",2
"1347",2020-09-28,"26027","Fronteras",4,0,"lunes",0
"1348",2020-09-28,"26070","General Plutarco Elías Calles",11,0,"lunes",1
"1349",2020-09-28,"26028","Granados",0,0,"lunes",0
"1350",2020-09-28,"26029","Guaymas",192,0,"lunes",2
"1351",2020-09-28,"26030","Hermosillo",939,3,"lunes",14
"1352",2020-09-28,"26033","Huatabampo",65,0,"lunes",1
"1353",2020-09-28,"26034","Huépac",0,0,"lunes",0
"1354",2020-09-28,"26035","Imuris",6,0,"lunes",0
"1355",2020-09-28,"26036","Magdalena",26,0,"lunes",0
"1356",2020-09-28,"26038","Moctezuma",4,0,"lunes",0
"1357",2020-09-28,"26039","Naco",2,0,"lunes",0
"1358",2020-09-28,"26040","Nácori Chico",1,0,"lunes",0
"1359",2020-09-28,"26041","Nacozari de García",4,0,"lunes",0
"1360",2020-09-28,"26042","Navojoa",129,0,"lunes",4
"1361",2020-09-28,"26043","Nogales",252,0,"lunes",1
"1362",2020-09-28,"26045","Opodepe",1,0,"lunes",0
"1363",2020-09-28,"26046","Oquitoa",0,0,"lunes",0
"1364",2020-09-28,"26047","Pitiquito",4,0,"lunes",0
"1365",2020-09-28,"26048","Puerto Peñasco",30,0,"lunes",1
"1366",2020-09-28,"26050","Rayón",1,0,"lunes",0
"1367",2020-09-28,"26051","Rosario",3,0,"lunes",0
"1368",2020-09-28,"26052","Sahuaripa",3,0,"lunes",0
"1369",2020-09-28,"26053","San Felipe de Jesús",0,0,"lunes",0
"1370",2020-09-28,"26072","San Ignacio Río Muerto",11,0,"lunes",0
"1371",2020-09-28,"26055","San Luis Río Colorado",255,0,"lunes",6
"1372",2020-09-28,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1373",2020-09-28,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1374",2020-09-28,"26058","Santa Ana",10,0,"lunes",0
"1375",2020-09-28,"26059","Santa Cruz",1,0,"lunes",0
"1376",2020-09-28,"26060","Sáric",2,0,"lunes",0
"1377",2020-09-28,"26066","Ures",3,0,"lunes",1
"1378",2020-09-28,"26067","Villa Hidalgo",0,0,"lunes",0
"1379",2020-10-05,"26001","Aconchi",1,0,"lunes",1
"1380",2020-10-05,"26002","Agua Prieta",73,0,"lunes",0
"1381",2020-10-05,"26003","Álamos",1,0,"lunes",0
"1382",2020-10-05,"26004","Altar",4,0,"lunes",0
"1383",2020-10-05,"26005","Arivechi",0,0,"lunes",0
"1384",2020-10-05,"26006","Arizpe",1,0,"lunes",0
"1385",2020-10-05,"26011","Bacoachi",3,0,"lunes",0
"1386",2020-10-05,"26012","Bácum",22,0,"lunes",0
"1387",2020-10-05,"26013","Banámichi",0,0,"lunes",0
"1388",2020-10-05,"26014","Baviácora",1,0,"lunes",0
"1389",2020-10-05,"26015","Bavispe",1,0,"lunes",0
"1390",2020-10-05,"26071","Benito Juárez",28,0,"lunes",0
"1391",2020-10-05,"26016","Benjamín Hill",1,0,"lunes",0
"1392",2020-10-05,"26017","Caborca",67,1,"lunes",4
"1393",2020-10-05,"26018","Cajeme",609,0,"lunes",3
"1394",2020-10-05,"26019","Cananea",21,0,"lunes",2
"1395",2020-10-05,"26020","Carbó",2,0,"lunes",0
"1396",2020-10-05,"26022","Cucurpe",0,0,"lunes",0
"1397",2020-10-05,"26023","Cumpas",3,0,"lunes",0
"1398",2020-10-05,"26025","Empalme",56,0,"lunes",0
"1399",2020-10-05,"26026","Etchojoa",41,0,"lunes",1
"1400",2020-10-05,"26027","Fronteras",4,0,"lunes",0
"1401",2020-10-05,"26070","General Plutarco Elías Calles",11,0,"lunes",0
"1402",2020-10-05,"26028","Granados",0,0,"lunes",0
"1403",2020-10-05,"26029","Guaymas",193,0,"lunes",1
"1404",2020-10-05,"26030","Hermosillo",956,2,"lunes",17
"1405",2020-10-05,"26033","Huatabampo",66,0,"lunes",1
"1406",2020-10-05,"26034","Huépac",0,0,"lunes",0
"1407",2020-10-05,"26035","Imuris",6,0,"lunes",0
"1408",2020-10-05,"26036","Magdalena",27,1,"lunes",1
"1409",2020-10-05,"26038","Moctezuma",4,0,"lunes",0
"1410",2020-10-05,"26039","Naco",2,0,"lunes",0
"1411",2020-10-05,"26040","Nácori Chico",1,0,"lunes",0
"1412",2020-10-05,"26041","Nacozari de García",5,0,"lunes",1
"1413",2020-10-05,"26042","Navojoa",133,1,"lunes",4
"1414",2020-10-05,"26043","Nogales",255,1,"lunes",3
"1415",2020-10-05,"26045","Opodepe",1,0,"lunes",0
"1416",2020-10-05,"26046","Oquitoa",0,0,"lunes",0
"1417",2020-10-05,"26047","Pitiquito",4,0,"lunes",0
"1418",2020-10-05,"26048","Puerto Peñasco",31,0,"lunes",1
"1419",2020-10-05,"26050","Rayón",1,0,"lunes",0
"1420",2020-10-05,"26051","Rosario",3,0,"lunes",0
"1421",2020-10-05,"26052","Sahuaripa",3,0,"lunes",0
"1422",2020-10-05,"26053","San Felipe de Jesús",0,0,"lunes",0
"1423",2020-10-05,"26072","San Ignacio Río Muerto",12,0,"lunes",1
"1424",2020-10-05,"26055","San Luis Río Colorado",255,0,"lunes",0
"1425",2020-10-05,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1426",2020-10-05,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1427",2020-10-05,"26058","Santa Ana",10,0,"lunes",0
"1428",2020-10-05,"26059","Santa Cruz",1,0,"lunes",0
"1429",2020-10-05,"26060","Sáric",2,0,"lunes",0
"1430",2020-10-05,"26066","Ures",3,0,"lunes",0
"1431",2020-10-05,"26067","Villa Hidalgo",0,0,"lunes",0
"1432",2020-10-12,"26001","Aconchi",2,0,"lunes",1
"1433",2020-10-12,"26002","Agua Prieta",74,0,"lunes",1
"1434",2020-10-12,"26003","Álamos",1,0,"lunes",0
"1435",2020-10-12,"26004","Altar",4,0,"lunes",0
"1436",2020-10-12,"26005","Arivechi",0,0,"lunes",0
"1437",2020-10-12,"26006","Arizpe",1,0,"lunes",0
"1438",2020-10-12,"26011","Bacoachi",3,0,"lunes",0
"1439",2020-10-12,"26012","Bácum",22,0,"lunes",0
"1440",2020-10-12,"26013","Banámichi",0,0,"lunes",0
"1441",2020-10-12,"26014","Baviácora",1,0,"lunes",0
"1442",2020-10-12,"26015","Bavispe",1,0,"lunes",0
"1443",2020-10-12,"26071","Benito Juárez",28,0,"lunes",0
"1444",2020-10-12,"26016","Benjamín Hill",1,0,"lunes",0
"1445",2020-10-12,"26017","Caborca",72,0,"lunes",5
"1446",2020-10-12,"26018","Cajeme",616,1,"lunes",7
"1447",2020-10-12,"26019","Cananea",22,0,"lunes",1
"1448",2020-10-12,"26020","Carbó",2,0,"lunes",0
"1449",2020-10-12,"26022","Cucurpe",0,0,"lunes",0
"1450",2020-10-12,"26023","Cumpas",3,0,"lunes",0
"1451",2020-10-12,"26025","Empalme",57,0,"lunes",1
"1452",2020-10-12,"26026","Etchojoa",43,0,"lunes",2
"1453",2020-10-12,"26027","Fronteras",5,0,"lunes",1
"1454",2020-10-12,"26070","General Plutarco Elías Calles",11,0,"lunes",0
"1455",2020-10-12,"26028","Granados",0,0,"lunes",0
"1456",2020-10-12,"26029","Guaymas",199,0,"lunes",6
"1457",2020-10-12,"26030","Hermosillo",978,4,"lunes",22
"1458",2020-10-12,"26033","Huatabampo",68,0,"lunes",2
"1459",2020-10-12,"26034","Huépac",0,0,"lunes",0
"1460",2020-10-12,"26035","Imuris",6,0,"lunes",0
"1461",2020-10-12,"26036","Magdalena",27,0,"lunes",0
"1462",2020-10-12,"26038","Moctezuma",4,0,"lunes",0
"1463",2020-10-12,"26039","Naco",2,0,"lunes",0
"1464",2020-10-12,"26040","Nácori Chico",1,0,"lunes",0
"1465",2020-10-12,"26041","Nacozari de García",5,0,"lunes",0
"1466",2020-10-12,"26042","Navojoa",137,1,"lunes",4
"1467",2020-10-12,"26043","Nogales",259,1,"lunes",4
"1468",2020-10-12,"26045","Opodepe",1,0,"lunes",0
"1469",2020-10-12,"26046","Oquitoa",0,0,"lunes",0
"1470",2020-10-12,"26047","Pitiquito",5,0,"lunes",1
"1471",2020-10-12,"26048","Puerto Peñasco",33,0,"lunes",2
"1472",2020-10-12,"26050","Rayón",1,0,"lunes",0
"1473",2020-10-12,"26051","Rosario",3,0,"lunes",0
"1474",2020-10-12,"26052","Sahuaripa",3,0,"lunes",0
"1475",2020-10-12,"26053","San Felipe de Jesús",0,0,"lunes",0
"1476",2020-10-12,"26072","San Ignacio Río Muerto",13,0,"lunes",1
"1477",2020-10-12,"26055","San Luis Río Colorado",258,0,"lunes",3
"1478",2020-10-12,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1479",2020-10-12,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1480",2020-10-12,"26058","Santa Ana",12,0,"lunes",2
"1481",2020-10-12,"26059","Santa Cruz",1,0,"lunes",0
"1482",2020-10-12,"26060","Sáric",2,0,"lunes",0
"1483",2020-10-12,"26066","Ures",3,0,"lunes",0
"1484",2020-10-12,"26067","Villa Hidalgo",0,0,"lunes",0
"1485",2020-10-19,"26001","Aconchi",2,0,"lunes",0
"1486",2020-10-19,"26002","Agua Prieta",75,0,"lunes",1
"1487",2020-10-19,"26003","Álamos",1,0,"lunes",0
"1488",2020-10-19,"26004","Altar",4,0,"lunes",0
"1489",2020-10-19,"26005","Arivechi",0,0,"lunes",0
"1490",2020-10-19,"26006","Arizpe",1,0,"lunes",0
"1491",2020-10-19,"26011","Bacoachi",3,0,"lunes",0
"1492",2020-10-19,"26012","Bácum",22,0,"lunes",0
"1493",2020-10-19,"26013","Banámichi",0,0,"lunes",0
"1494",2020-10-19,"26014","Baviácora",1,0,"lunes",0
"1495",2020-10-19,"26015","Bavispe",1,0,"lunes",0
"1496",2020-10-19,"26071","Benito Juárez",28,0,"lunes",0
"1497",2020-10-19,"26016","Benjamín Hill",1,0,"lunes",0
"1498",2020-10-19,"26017","Caborca",76,0,"lunes",4
"1499",2020-10-19,"26018","Cajeme",622,2,"lunes",6
"1500",2020-10-19,"26019","Cananea",22,0,"lunes",0
"1501",2020-10-19,"26020","Carbó",2,0,"lunes",0
"1502",2020-10-19,"26022","Cucurpe",0,0,"lunes",0
"1503",2020-10-19,"26023","Cumpas",3,0,"lunes",0
"1504",2020-10-19,"26025","Empalme",57,0,"lunes",0
"1505",2020-10-19,"26026","Etchojoa",43,0,"lunes",0
"1506",2020-10-19,"26027","Fronteras",5,0,"lunes",0
"1507",2020-10-19,"26070","General Plutarco Elías Calles",11,0,"lunes",0
"1508",2020-10-19,"26028","Granados",0,0,"lunes",0
"1509",2020-10-19,"26029","Guaymas",202,0,"lunes",3
"1510",2020-10-19,"26030","Hermosillo",995,2,"lunes",17
"1511",2020-10-19,"26033","Huatabampo",69,0,"lunes",1
"1512",2020-10-19,"26034","Huépac",0,0,"lunes",0
"1513",2020-10-19,"26035","Imuris",6,0,"lunes",0
"1514",2020-10-19,"26036","Magdalena",27,0,"lunes",0
"1515",2020-10-19,"26038","Moctezuma",4,0,"lunes",0
"1516",2020-10-19,"26039","Naco",2,0,"lunes",0
"1517",2020-10-19,"26040","Nácori Chico",1,0,"lunes",0
"1518",2020-10-19,"26041","Nacozari de García",6,0,"lunes",1
"1519",2020-10-19,"26042","Navojoa",140,1,"lunes",3
"1520",2020-10-19,"26043","Nogales",263,0,"lunes",4
"1521",2020-10-19,"26045","Opodepe",1,0,"lunes",0
"1522",2020-10-19,"26046","Oquitoa",1,0,"lunes",1
"1523",2020-10-19,"26047","Pitiquito",6,0,"lunes",1
"1524",2020-10-19,"26048","Puerto Peñasco",33,0,"lunes",0
"1525",2020-10-19,"26050","Rayón",2,0,"lunes",1
"1526",2020-10-19,"26051","Rosario",3,0,"lunes",0
"1527",2020-10-19,"26052","Sahuaripa",3,0,"lunes",0
"1528",2020-10-19,"26053","San Felipe de Jesús",0,0,"lunes",0
"1529",2020-10-19,"26072","San Ignacio Río Muerto",14,0,"lunes",1
"1530",2020-10-19,"26055","San Luis Río Colorado",264,2,"lunes",6
"1531",2020-10-19,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1532",2020-10-19,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1533",2020-10-19,"26058","Santa Ana",12,0,"lunes",0
"1534",2020-10-19,"26059","Santa Cruz",1,0,"lunes",0
"1535",2020-10-19,"26060","Sáric",2,0,"lunes",0
"1536",2020-10-19,"26066","Ures",4,0,"lunes",1
"1537",2020-10-19,"26067","Villa Hidalgo",1,0,"lunes",1
"1538",2020-10-26,"26001","Aconchi",3,0,"lunes",1
"1539",2020-10-26,"26002","Agua Prieta",75,0,"lunes",0
"1540",2020-10-26,"26003","Álamos",1,0,"lunes",0
"1541",2020-10-26,"26004","Altar",4,0,"lunes",0
"1542",2020-10-26,"26005","Arivechi",0,0,"lunes",0
"1543",2020-10-26,"26006","Arizpe",1,0,"lunes",0
"1544",2020-10-26,"26011","Bacoachi",3,0,"lunes",0
"1545",2020-10-26,"26012","Bácum",22,0,"lunes",0
"1546",2020-10-26,"26013","Banámichi",0,0,"lunes",0
"1547",2020-10-26,"26014","Baviácora",1,0,"lunes",0
"1548",2020-10-26,"26015","Bavispe",1,0,"lunes",0
"1549",2020-10-26,"26071","Benito Juárez",28,0,"lunes",0
"1550",2020-10-26,"26016","Benjamín Hill",1,0,"lunes",0
"1551",2020-10-26,"26017","Caborca",78,0,"lunes",2
"1552",2020-10-26,"26018","Cajeme",631,1,"lunes",9
"1553",2020-10-26,"26019","Cananea",22,0,"lunes",0
"1554",2020-10-26,"26020","Carbó",2,0,"lunes",0
"1555",2020-10-26,"26022","Cucurpe",0,0,"lunes",0
"1556",2020-10-26,"26023","Cumpas",4,0,"lunes",1
"1557",2020-10-26,"26025","Empalme",59,0,"lunes",2
"1558",2020-10-26,"26026","Etchojoa",46,0,"lunes",3
"1559",2020-10-26,"26027","Fronteras",5,0,"lunes",0
"1560",2020-10-26,"26070","General Plutarco Elías Calles",11,0,"lunes",0
"1561",2020-10-26,"26028","Granados",0,0,"lunes",0
"1562",2020-10-26,"26029","Guaymas",207,0,"lunes",5
"1563",2020-10-26,"26030","Hermosillo",1007,0,"lunes",12
"1564",2020-10-26,"26033","Huatabampo",72,0,"lunes",3
"1565",2020-10-26,"26034","Huépac",0,0,"lunes",0
"1566",2020-10-26,"26035","Imuris",6,0,"lunes",0
"1567",2020-10-26,"26036","Magdalena",27,0,"lunes",0
"1568",2020-10-26,"26038","Moctezuma",4,0,"lunes",0
"1569",2020-10-26,"26039","Naco",2,0,"lunes",0
"1570",2020-10-26,"26040","Nácori Chico",1,0,"lunes",0
"1571",2020-10-26,"26041","Nacozari de García",9,2,"lunes",3
"1572",2020-10-26,"26042","Navojoa",144,0,"lunes",4
"1573",2020-10-26,"26043","Nogales",264,0,"lunes",1
"1574",2020-10-26,"26045","Opodepe",1,0,"lunes",0
"1575",2020-10-26,"26046","Oquitoa",1,0,"lunes",0
"1576",2020-10-26,"26047","Pitiquito",6,0,"lunes",0
"1577",2020-10-26,"26048","Puerto Peñasco",35,0,"lunes",2
"1578",2020-10-26,"26050","Rayón",2,0,"lunes",0
"1579",2020-10-26,"26051","Rosario",3,0,"lunes",0
"1580",2020-10-26,"26052","Sahuaripa",3,0,"lunes",0
"1581",2020-10-26,"26053","San Felipe de Jesús",0,0,"lunes",0
"1582",2020-10-26,"26072","San Ignacio Río Muerto",14,0,"lunes",0
"1583",2020-10-26,"26055","San Luis Río Colorado",268,0,"lunes",4
"1584",2020-10-26,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1585",2020-10-26,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1586",2020-10-26,"26058","Santa Ana",12,0,"lunes",0
"1587",2020-10-26,"26059","Santa Cruz",1,0,"lunes",0
"1588",2020-10-26,"26060","Sáric",2,0,"lunes",0
"1589",2020-10-26,"26066","Ures",5,0,"lunes",1
"1590",2020-10-26,"26067","Villa Hidalgo",1,0,"lunes",0
"1591",2020-11-02,"26001","Aconchi",3,0,"lunes",0
"1592",2020-11-02,"26002","Agua Prieta",76,0,"lunes",1
"1593",2020-11-02,"26003","Álamos",1,0,"lunes",0
"1594",2020-11-02,"26004","Altar",4,0,"lunes",0
"1595",2020-11-02,"26005","Arivechi",0,0,"lunes",0
"1596",2020-11-02,"26006","Arizpe",1,0,"lunes",0
"1597",2020-11-02,"26011","Bacoachi",3,0,"lunes",0
"1598",2020-11-02,"26012","Bácum",25,0,"lunes",3
"1599",2020-11-02,"26013","Banámichi",0,0,"lunes",0
"1600",2020-11-02,"26014","Baviácora",1,0,"lunes",0
"1601",2020-11-02,"26015","Bavispe",1,0,"lunes",0
"1602",2020-11-02,"26071","Benito Juárez",28,0,"lunes",0
"1603",2020-11-02,"26016","Benjamín Hill",1,0,"lunes",0
"1604",2020-11-02,"26017","Caborca",80,0,"lunes",2
"1605",2020-11-02,"26018","Cajeme",636,1,"lunes",5
"1606",2020-11-02,"26019","Cananea",24,0,"lunes",2
"1607",2020-11-02,"26020","Carbó",2,0,"lunes",0
"1608",2020-11-02,"26022","Cucurpe",0,0,"lunes",0
"1609",2020-11-02,"26023","Cumpas",5,0,"lunes",1
"1610",2020-11-02,"26025","Empalme",59,0,"lunes",0
"1611",2020-11-02,"26026","Etchojoa",47,0,"lunes",1
"1612",2020-11-02,"26027","Fronteras",5,0,"lunes",0
"1613",2020-11-02,"26070","General Plutarco Elías Calles",11,0,"lunes",0
"1614",2020-11-02,"26028","Granados",0,0,"lunes",0
"1615",2020-11-02,"26029","Guaymas",211,0,"lunes",4
"1616",2020-11-02,"26030","Hermosillo",1015,0,"lunes",8
"1617",2020-11-02,"26033","Huatabampo",73,0,"lunes",1
"1618",2020-11-02,"26034","Huépac",0,0,"lunes",0
"1619",2020-11-02,"26035","Imuris",6,0,"lunes",0
"1620",2020-11-02,"26036","Magdalena",27,0,"lunes",0
"1621",2020-11-02,"26038","Moctezuma",4,0,"lunes",0
"1622",2020-11-02,"26039","Naco",3,0,"lunes",1
"1623",2020-11-02,"26040","Nácori Chico",1,0,"lunes",0
"1624",2020-11-02,"26041","Nacozari de García",15,0,"lunes",6
"1625",2020-11-02,"26042","Navojoa",150,0,"lunes",6
"1626",2020-11-02,"26043","Nogales",268,2,"lunes",4
"1627",2020-11-02,"26045","Opodepe",1,0,"lunes",0
"1628",2020-11-02,"26046","Oquitoa",1,0,"lunes",0
"1629",2020-11-02,"26047","Pitiquito",6,0,"lunes",0
"1630",2020-11-02,"26048","Puerto Peñasco",38,0,"lunes",3
"1631",2020-11-02,"26050","Rayón",2,0,"lunes",0
"1632",2020-11-02,"26051","Rosario",3,0,"lunes",0
"1633",2020-11-02,"26052","Sahuaripa",3,0,"lunes",0
"1634",2020-11-02,"26053","San Felipe de Jesús",0,0,"lunes",0
"1635",2020-11-02,"26072","San Ignacio Río Muerto",14,0,"lunes",0
"1636",2020-11-02,"26055","San Luis Río Colorado",271,1,"lunes",3
"1637",2020-11-02,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1638",2020-11-02,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1639",2020-11-02,"26058","Santa Ana",12,0,"lunes",0
"1640",2020-11-02,"26059","Santa Cruz",1,0,"lunes",0
"1641",2020-11-02,"26060","Sáric",2,0,"lunes",0
"1642",2020-11-02,"26066","Ures",5,0,"lunes",0
"1643",2020-11-02,"26067","Villa Hidalgo",3,0,"lunes",2
"1644",2020-11-09,"26001","Aconchi",3,0,"lunes",0
"1645",2020-11-09,"26002","Agua Prieta",79,0,"lunes",3
"1646",2020-11-09,"26003","Álamos",1,0,"lunes",0
"1647",2020-11-09,"26004","Altar",4,0,"lunes",0
"1648",2020-11-09,"26005","Arivechi",0,0,"lunes",0
"1649",2020-11-09,"26006","Arizpe",1,0,"lunes",0
"1650",2020-11-09,"26011","Bacoachi",3,0,"lunes",0
"1651",2020-11-09,"26012","Bácum",25,0,"lunes",0
"1652",2020-11-09,"26013","Banámichi",0,0,"lunes",0
"1653",2020-11-09,"26014","Baviácora",1,0,"lunes",0
"1654",2020-11-09,"26015","Bavispe",1,0,"lunes",0
"1655",2020-11-09,"26071","Benito Juárez",28,0,"lunes",0
