Fecha,CVEGEO,MUNICIPIO,CASOS,NUEVOS
19/06/2020,26036,Magdalena,57,0
20/06/2020,26036,Magdalena,68,11
21/06/2020,26036,Magdalena,74,6
22/06/2020,26036,Magdalena,75,1
23/06/2020,26036,Magdalena,75,0
24/06/2020,26036,Magdalena,77,2
25/06/2020,26036,Magdalena,84,7
26/06/2020,26036,Magdalena,85,1
27/06/2020,26036,Magdalena,85,0
28/06/2020,26036,Magdalena,93,8
29/06/2020,26036,Magdalena,93,0
30/06/2020,26036,Magdalena,94,1
01/07/2020,26036,Magdalena,94,0
02/07/2020,26036,Magdalena,107,13
03/07/2020,26036,Magdalena,110,3
04/07/2020,26036,Magdalena,110,0
05/07/2020,26036,Magdalena,116,6
06/07/2020,26036,Magdalena,119,3
07/07/2020,26036,Magdalena,119,0
08/07/2020,26036,Magdalena,119,0
09/07/2020,26036,Magdalena,121,2
10/07/2020,26036,Magdalena,127,6
01/04/2020,26038,Moctezuma,0,0
02/04/2020,26038,Moctezuma,0,0
03/04/2020,26038,Moctezuma,0,0
04/04/2020,26038,Moctezuma,0,0
05/04/2020,26038,Moctezuma,0,0
06/04/2020,26038,Moctezuma,0,0
07/04/2020,26038,Moctezuma,0,0
08/04/2020,26038,Moctezuma,0,0
09/04/2020,26038,Moctezuma,0,0
10/04/2020,26038,Moctezuma,0,0
11/04/2020,26038,Moctezuma,0,0
12/04/2020,26038,Moctezuma,0,0
13/04/2020,26038,Moctezuma,0,0
14/04/2020,26038,Moctezuma,0,0
15/04/2020,26038,Moctezuma,0,0
16/04/2020,26038,Moctezuma,0,0
17/04/2020,26038,Moctezuma,0,0
18/04/2020,26038,Moctezuma,0,0
19/04/2020,26038,Moctezuma,0,0
20/04/2020,26038,Moctezuma,0,0
21/04/2020,26038,Moctezuma,0,0
22/04/2020,26038,Moctezuma,0,0
23/04/2020,26038,Moctezuma,0,0
24/04/2020,26038,Moctezuma,0,0
25/04/2020,26038,Moctezuma,0,0
26/04/2020,26038,Moctezuma,0,0
27/04/2020,26038,Moctezuma,0,0
28/04/2020,26038,Moctezuma,0,0
29/04/2020,26038,Moctezuma,0,0
30/04/2020,26038,Moctezuma,0,0
01/05/2020,26038,Moctezuma,0,0
02/05/2020,26038,Moctezuma,0,0
03/05/2020,26038,Moctezuma,0,0
04/05/2020,26038,Moctezuma,0,0
05/05/2020,26038,Moctezuma,0,0
06/05/2020,26038,Moctezuma,0,0
07/05/2020,26038,Moctezuma,0,0
08/05/2020,26038,Moctezuma,0,0
09/05/2020,26038,Moctezuma,0,0
10/05/2020,26038,Moctezuma,0,0
11/05/2020,26038,Moctezuma,0,0
12/05/2020,26038,Moctezuma,0,0
13/05/2020,26038,Moctezuma,0,0
14/05/2020,26038,Moctezuma,0,0
15/05/2020,26038,Moctezuma,0,0
16/05/2020,26038,Moctezuma,0,0
17/05/2020,26038,Moctezuma,0,0
18/05/2020,26038,Moctezuma,0,0
19/05/2020,26038,Moctezuma,0,0
20/05/2020,26038,Moctezuma,0,0
21/05/2020,26038,Moctezuma,0,0
22/05/2020,26038,Moctezuma,0,0
23/05/2020,26038,Moctezuma,0,0
24/05/2020,26038,Moctezuma,0,0
25/05/2020,26038,Moctezuma,0,0
26/05/2020,26038,Moctezuma,0,0
27/05/2020,26038,Moctezuma,0,0
28/05/2020,26038,Moctezuma,0,0
29/05/2020,26038,Moctezuma,0,0
30/05/2020,26038,Moctezuma,0,0
31/05/2020,26038,Moctezuma,0,0
01/06/2020,26038,Moctezuma,0,0
02/06/2020,26038,Moctezuma,0,0
03/06/2020,26038,Moctezuma,0,0
04/06/2020,26038,Moctezuma,0,0
05/06/2020,26038,Moctezuma,0,0
06/06/2020,26038,Moctezuma,0,0
07/06/2020,26038,Moctezuma,0,0
08/06/2020,26038,Moctezuma,0,0
09/06/2020,26038,Moctezuma,0,0
10/06/2020,26038,Moctezuma,0,0
11/06/2020,26038,Moctezuma,0,0
12/06/2020,26038,Moctezuma,0,0
13/06/2020,26038,Moctezuma,0,0
14/06/2020,26038,Moctezuma,0,0
15/06/2020,26038,Moctezuma,0,0
16/06/2020,26038,Moctezuma,0,0
17/06/2020,26038,Moctezuma,0,0
18/06/2020,26038,Moctezuma,0,0
19/06/2020,26038,Moctezuma,0,0
20/06/2020,26038,Moctezuma,0,0
21/06/2020,26038,Moctezuma,2,2
22/06/2020,26038,Moctezuma,2,0
23/06/2020,26038,Moctezuma,2,0
24/06/2020,26038,Moctezuma,2,0
25/06/2020,26038,Moctezuma,4,2
26/06/2020,26038,Moctezuma,4,0
27/06/2020,26038,Moctezuma,5,1
28/06/2020,26038,Moctezuma,5,0
29/06/2020,26038,Moctezuma,7,2
30/06/2020,26038,Moctezuma,7,0
01/07/2020,26038,Moctezuma,7,0
02/07/2020,26038,Moctezuma,7,0
03/07/2020,26038,Moctezuma,8,1
04/07/2020,26038,Moctezuma,9,1
05/07/2020,26038,Moctezuma,9,0
06/07/2020,26038,Moctezuma,10,1
07/07/2020,26038,Moctezuma,10,0
08/07/2020,26038,Moctezuma,10,0
09/07/2020,26038,Moctezuma,10,0
10/07/2020,26038,Moctezuma,10,0
16/03/2020,26039,Naco,0,0
17/03/2020,26039,Naco,0,0
18/03/2020,26039,Naco,0,0
19/03/2020,26039,Naco,0,0
20/03/2020,26039,Naco,0,0
21/03/2020,26039,Naco,0,0
22/03/2020,26039,Naco,0,0
23/03/2020,26039,Naco,0,0
24/03/2020,26039,Naco,0,0
25/03/2020,26039,Naco,0,0
26/03/2020,26039,Naco,0,0
27/03/2020,26039,Naco,0,0
28/03/2020,26039,Naco,0,0
29/03/2020,26039,Naco,0,0
30/03/2020,26039,Naco,0,0
31/03/2020,26039,Naco,0,0
01/04/2020,26039,Naco,0,0
02/04/2020,26039,Naco,0,0
03/04/2020,26039,Naco,0,0
04/04/2020,26039,Naco,0,0
05/04/2020,26039,Naco,0,0
06/04/2020,26039,Naco,0,0
07/04/2020,26039,Naco,0,0
08/04/2020,26039,Naco,0,0
09/04/2020,26039,Naco,0,0
10/04/2020,26039,Naco,0,0
11/04/2020,26039,Naco,0,0
12/04/2020,26039,Naco,0,0
13/04/2020,26039,Naco,0,0
14/04/2020,26039,Naco,0,0
15/04/2020,26039,Naco,0,0
16/04/2020,26039,Naco,0,0
17/04/2020,26039,Naco,0,0
18/04/2020,26039,Naco,0,0
19/04/2020,26039,Naco,0,0
20/04/2020,26039,Naco,0,0
21/04/2020,26039,Naco,0,0
22/04/2020,26039,Naco,0,0
23/04/2020,26039,Naco,0,0
24/04/2020,26039,Naco,0,0
25/04/2020,26039,Naco,0,0
26/04/2020,26039,Naco,0,0
27/04/2020,26039,Naco,0,0
28/04/2020,26039,Naco,0,0
29/04/2020,26039,Naco,0,0
30/04/2020,26039,Naco,0,0
01/05/2020,26039,Naco,0,0
02/05/2020,26039,Naco,0,0
03/05/2020,26039,Naco,0,0
04/05/2020,26039,Naco,0,0
05/05/2020,26039,Naco,0,0
06/05/2020,26039,Naco,0,0
07/05/2020,26039,Naco,0,0
08/05/2020,26039,Naco,0,0
09/05/2020,26039,Naco,0,0
10/05/2020,26039,Naco,0,0
11/05/2020,26039,Naco,0,0
12/05/2020,26039,Naco,0,0
13/05/2020,26039,Naco,0,0
14/05/2020,26039,Naco,0,0
15/05/2020,26039,Naco,0,0
16/05/2020,26039,Naco,0,0
17/05/2020,26039,Naco,0,0
18/05/2020,26039,Naco,0,0
19/05/2020,26039,Naco,0,0
20/05/2020,26039,Naco,0,0
21/05/2020,26039,Naco,0,0
22/05/2020,26039,Naco,0,0
23/05/2020,26039,Naco,0,0
24/05/2020,26039,Naco,0,0
25/05/2020,26039,Naco,0,0
26/05/2020,26039,Naco,0,0
27/05/2020,26039,Naco,0,0
28/05/2020,26039,Naco,0,0
29/05/2020,26039,Naco,0,0
30/05/2020,26039,Naco,0,0
31/05/2020,26039,Naco,0,0
01/06/2020,26039,Naco,0,0
02/06/2020,26039,Naco,0,0
03/06/2020,26039,Naco,0,0
04/06/2020,26039,Naco,0,0
05/06/2020,26039,Naco,0,0
06/06/2020,26039,Naco,0,0
07/06/2020,26039,Naco,0,0
08/06/2020,26039,Naco,0,0
09/06/2020,26039,Naco,0,0
10/06/2020,26039,Naco,0,0
11/06/2020,26039,Naco,0,0
12/06/2020,26039,Naco,0,0
13/06/2020,26039,Naco,0,0
14/06/2020,26039,Naco,0,0
15/06/2020,26039,Naco,1,1
16/06/2020,26039,Naco,1,0
17/06/2020,26039,Naco,2,1
18/06/2020,26039,Naco,2,0
19/06/2020,26039,Naco,2,0
20/06/2020,26039,Naco,2,0
21/06/2020,26039,Naco,2,0
22/06/2020,26039,Naco,2,0
23/06/2020,26039,Naco,2,0
24/06/2020,26039,Naco,2,0
25/06/2020,26039,Naco,2,0
26/06/2020,26039,Naco,2,0
27/06/2020,26039,Naco,2,0
28/06/2020,26039,Naco,2,0
29/06/2020,26039,Naco,2,0
30/06/2020,26039,Naco,2,0
01/07/2020,26039,Naco,2,0
02/07/2020,26039,Naco,2,0
03/07/2020,26039,Naco,2,0
04/07/2020,26039,Naco,2,0
05/07/2020,26039,Naco,2,0
06/07/2020,26039,Naco,2,0
07/07/2020,26039,Naco,2,0
08/07/2020,26039,Naco,3,1
09/07/2020,26039,Naco,4,1
10/07/2020,26039,Naco,5,1
01/04/2020,26040,Nácori Chico,0,0
02/04/2020,26040,Nácori Chico,0,0
03/04/2020,26040,Nácori Chico,0,0
04/04/2020,26040,Nácori Chico,0,0
05/04/2020,26040,Nácori Chico,0,0
06/04/2020,26040,Nácori Chico,0,0
07/04/2020,26040,Nácori Chico,0,0
08/04/2020,26040,Nácori Chico,0,0
09/04/2020,26040,Nácori Chico,0,0
10/04/2020,26040,Nácori Chico,0,0
11/04/2020,26040,Nácori Chico,0,0
12/04/2020,26040,Nácori Chico,0,0
13/04/2020,26040,Nácori Chico,0,0
14/04/2020,26040,Nácori Chico,0,0
15/04/2020,26040,Nácori Chico,0,0
16/04/2020,26040,Nácori Chico,0,0
17/04/2020,26040,Nácori Chico,0,0
18/04/2020,26040,Nácori Chico,0,0
19/04/2020,26040,Nácori Chico,0,0
20/04/2020,26040,Nácori Chico,0,0
21/04/2020,26040,Nácori Chico,0,0
22/04/2020,26040,Nácori Chico,0,0
23/04/2020,26040,Nácori Chico,0,0
24/04/2020,26040,Nácori Chico,0,0
25/04/2020,26040,Nácori Chico,0,0
26/04/2020,26040,Nácori Chico,0,0
27/04/2020,26040,Nácori Chico,0,0
28/04/2020,26040,Nácori Chico,0,0
29/04/2020,26040,Nácori Chico,0,0
30/04/2020,26040,Nácori Chico,0,0
01/05/2020,26040,Nácori Chico,0,0
02/05/2020,26040,Nácori Chico,0,0
03/05/2020,26040,Nácori Chico,0,0
04/05/2020,26040,Nácori Chico,0,0
05/05/2020,26040,Nácori Chico,0,0
06/05/2020,26040,Nácori Chico,0,0
07/05/2020,26040,Nácori Chico,0,0
08/05/2020,26040,Nácori Chico,0,0
09/05/2020,26040,Nácori Chico,0,0
10/05/2020,26040,Nácori Chico,0,0
11/05/2020,26040,Nácori Chico,0,0
12/05/2020,26040,Nácori Chico,0,0
13/05/2020,26040,Nácori Chico,0,0
14/05/2020,26040,Nácori Chico,0,0
15/05/2020,26040,Nácori Chico,0,0
16/05/2020,26040,Nácori Chico,0,0
17/05/2020,26040,Nácori Chico,0,0
18/05/2020,26040,Nácori Chico,0,0
19/05/2020,26040,Nácori Chico,0,0
20/05/2020,26040,Nácori Chico,0,0
21/05/2020,26040,Nácori Chico,0,0
22/05/2020,26040,Nácori Chico,0,0
23/05/2020,26040,Nácori Chico,0,0
24/05/2020,26040,Nácori Chico,0,0
25/05/2020,26040,Nácori Chico,0,0
26/05/2020,26040,Nácori Chico,0,0
27/05/2020,26040,Nácori Chico,0,0
28/05/2020,26040,Nácori Chico,0,0
29/05/2020,26040,Nácori Chico,0,0
30/05/2020,26040,Nácori Chico,0,0
31/05/2020,26040,Nácori Chico,0,0
01/06/2020,26040,Nácori Chico,0,0
02/06/2020,26040,Nácori Chico,0,0
03/06/2020,26040,Nácori Chico,0,0
04/06/2020,26040,Nácori Chico,0,0
05/06/2020,26040,Nácori Chico,0,0
06/06/2020,26040,Nácori Chico,0,0
07/06/2020,26040,Nácori Chico,0,0
08/06/2020,26040,Nácori Chico,0,0
09/06/2020,26040,Nácori Chico,0,0
10/06/2020,26040,Nácori Chico,0,0
11/06/2020,26040,Nácori Chico,0,0
12/06/2020,26040,Nácori Chico,0,0
13/06/2020,26040,Nácori Chico,0,0
14/06/2020,26040,Nácori Chico,0,0
15/06/2020,26040,Nácori Chico,0,0
16/06/2020,26040,Nácori Chico,0,0
17/06/2020,26040,Nácori Chico,0,0
18/06/2020,26040,Nácori Chico,0,0
19/06/2020,26040,Nácori Chico,0,0
20/06/2020,26040,Nácori Chico,0,0
21/06/2020,26040,Nácori Chico,2,2
22/06/2020,26040,Nácori Chico,2,0
23/06/2020,26040,Nácori Chico,2,0
24/06/2020,26040,Nácori Chico,2,0
25/06/2020,26040,Nácori Chico,2,0
26/06/2020,26040,Nácori Chico,2,0
27/06/2020,26040,Nácori Chico,2,0
28/06/2020,26040,Nácori Chico,2,0
29/06/2020,26040,Nácori Chico,4,2
30/06/2020,26040,Nácori Chico,5,1
01/07/2020,26040,Nácori Chico,5,0
02/07/2020,26040,Nácori Chico,6,1
03/07/2020,26040,Nácori Chico,7,1
04/07/2020,26040,Nácori Chico,7,0
05/07/2020,26040,Nácori Chico,7,0
06/07/2020,26040,Nácori Chico,7,0
07/07/2020,26040,Nácori Chico,7,0
08/07/2020,26040,Nácori Chico,7,0
09/07/2020,26040,Nácori Chico,7,0
10/07/2020,26040,Nácori Chico,7,0
16/03/2020,26041,Nacozari de García,0,0
17/03/2020,26041,Nacozari de García,0,0
18/03/2020,26041,Nacozari de García,0,0
19/03/2020,26041,Nacozari de García,0,0
20/03/2020,26041,Nacozari de García,0,0
21/03/2020,26041,Nacozari de García,0,0
22/03/2020,26041,Nacozari de García,0,0
23/03/2020,26041,Nacozari de García,0,0
24/03/2020,26041,Nacozari de García,0,0
25/03/2020,26041,Nacozari de García,0,0
26/03/2020,26041,Nacozari de García,0,0
27/03/2020,26041,Nacozari de García,0,0
28/03/2020,26041,Nacozari de García,0,0
29/03/2020,26041,Nacozari de García,0,0
30/03/2020,26041,Nacozari de García,0,0
31/03/2020,26041,Nacozari de García,0,0
01/04/2020,26041,Nacozari de García,0,0
02/04/2020,26041,Nacozari de García,0,0
03/04/2020,26041,Nacozari de García,0,0
04/04/2020,26041,Nacozari de García,0,0
05/04/2020,26041,Nacozari de García,0,0
06/04/2020,26041,Nacozari de García,0,0
07/04/2020,26041,Nacozari de García,0,0
08/04/2020,26041,Nacozari de García,0,0
09/04/2020,26041,Nacozari de García,0,0
10/04/2020,26041,Nacozari de García,0,0
11/04/2020,26041,Nacozari de García,0,0
12/04/2020,26041,Nacozari de García,0,0
13/04/2020,26041,Nacozari de García,0,0
14/04/2020,26041,Nacozari de García,0,0
15/04/2020,26041,Nacozari de García,0,0
16/04/2020,26041,Nacozari de García,0,0
17/04/2020,26041,Nacozari de García,0,0
18/04/2020,26041,Nacozari de García,0,0
19/04/2020,26041,Nacozari de García,0,0
20/04/2020,26041,Nacozari de García,0,0
21/04/2020,26041,Nacozari de García,0,0
22/04/2020,26041,Nacozari de García,0,0
23/04/2020,26041,Nacozari de García,0,0
24/04/2020,26041,Nacozari de García,0,0
25/04/2020,26041,Nacozari de García,0,0
26/04/2020,26041,Nacozari de García,0,0
27/04/2020,26041,Nacozari de García,0,0
28/04/2020,26041,Nacozari de García,0,0
29/04/2020,26041,Nacozari de García,0,0
30/04/2020,26041,Nacozari de García,0,0
01/05/2020,26041,Nacozari de García,0,0
02/05/2020,26041,Nacozari de García,0,0
03/05/2020,26041,Nacozari de García,0,0
04/05/2020,26041,Nacozari de García,0,0
05/05/2020,26041,Nacozari de García,0,0
06/05/2020,26041,Nacozari de García,0,0
07/05/2020,26041,Nacozari de García,0,0
08/05/2020,26041,Nacozari de García,0,0
09/05/2020,26041,Nacozari de García,0,0
10/05/2020,26041,Nacozari de García,0,0
11/05/2020,26041,Nacozari de García,0,0
12/05/2020,26041,Nacozari de García,1,1
13/05/2020,26041,Nacozari de García,1,0
14/05/2020,26041,Nacozari de García,1,0
15/05/2020,26041,Nacozari de García,1,0
16/05/2020,26041,Nacozari de García,2,1
17/05/2020,26041,Nacozari de García,2,0
18/05/2020,26041,Nacozari de García,2,0
19/05/2020,26041,Nacozari de García,11,9
20/05/2020,26041,Nacozari de García,11,0
21/05/2020,26041,Nacozari de García,11,0
22/05/2020,26041,Nacozari de García,13,2
23/05/2020,26041,Nacozari de García,13,0
24/05/2020,26041,Nacozari de García,16,3
25/05/2020,26041,Nacozari de García,18,2
26/05/2020,26041,Nacozari de García,19,1
27/05/2020,26041,Nacozari de García,20,1
28/05/2020,26041,Nacozari de García,20,0
29/05/2020,26041,Nacozari de García,20,0
30/05/2020,26041,Nacozari de García,20,0
31/05/2020,26041,Nacozari de García,23,3
01/06/2020,26041,Nacozari de García,24,1
02/06/2020,26041,Nacozari de García,24,0
03/06/2020,26041,Nacozari de García,24,0
04/06/2020,26041,Nacozari de García,24,0
05/06/2020,26041,Nacozari de García,24,0
06/06/2020,26041,Nacozari de García,24,0
07/06/2020,26041,Nacozari de García,25,1
08/06/2020,26041,Nacozari de García,25,0
09/06/2020,26041,Nacozari de García,25,0
10/06/2020,26041,Nacozari de García,25,0
11/06/2020,26041,Nacozari de García,27,2
12/06/2020,26041,Nacozari de García,27,0
13/06/2020,26041,Nacozari de García,27,0
14/06/2020,26041,Nacozari de García,27,0
15/06/2020,26041,Nacozari de García,27,0
16/06/2020,26041,Nacozari de García,30,3
17/06/2020,26041,Nacozari de García,31,1
18/06/2020,26041,Nacozari de García,31,0
19/06/2020,26041,Nacozari de García,32,1
20/06/2020,26041,Nacozari de García,34,2
21/06/2020,26041,Nacozari de García,34,0
22/06/2020,26041,Nacozari de García,34,0
23/06/2020,26041,Nacozari de García,35,1
24/06/2020,26041,Nacozari de García,35,0
25/06/2020,26041,Nacozari de García,35,0
26/06/2020,26041,Nacozari de García,35,0
27/06/2020,26041,Nacozari de García,35,0
28/06/2020,26041,Nacozari de García,35,0
29/06/2020,26041,Nacozari de García,35,0
30/06/2020,26041,Nacozari de García,37,2
01/07/2020,26041,Nacozari de García,37,0
02/07/2020,26041,Nacozari de García,37,0
03/07/2020,26041,Nacozari de García,37,0
04/07/2020,26041,Nacozari de García,37,0
05/07/2020,26041,Nacozari de García,37,0
06/07/2020,26041,Nacozari de García,39,2
07/07/2020,26041,Nacozari de García,40,1
08/07/2020,26041,Nacozari de García,40,0
09/07/2020,26041,Nacozari de García,40,0
10/07/2020,26041,Nacozari de García,40,0
16/03/2020,26042,Navojoa,0,0
17/03/2020,26042,Navojoa,0,0
18/03/2020,26042,Navojoa,0,0
19/03/2020,26042,Navojoa,0,0
20/03/2020,26042,Navojoa,0,0
21/03/2020,26042,Navojoa,1,1
22/03/2020,26042,Navojoa,1,0
23/03/2020,26042,Navojoa,1,0
24/03/2020,26042,Navojoa,1,0
25/03/2020,26042,Navojoa,1,0
26/03/2020,26042,Navojoa,1,0
27/03/2020,26042,Navojoa,1,0
28/03/2020,26042,Navojoa,1,0
29/03/2020,26042,Navojoa,2,1
30/03/2020,26042,Navojoa,2,0
31/03/2020,26042,Navojoa,2,0
01/04/2020,26042,Navojoa,2,0
02/04/2020,26042,Navojoa,2,0
03/04/2020,26042,Navojoa,2,0
04/04/2020,26042,Navojoa,2,0
05/04/2020,26042,Navojoa,2,0
06/04/2020,26042,Navojoa,2,0
07/04/2020,26042,Navojoa,2,0
08/04/2020,26042,Navojoa,3,1
09/04/2020,26042,Navojoa,3,0
10/04/2020,26042,Navojoa,4,1
11/04/2020,26042,Navojoa,4,0
12/04/2020,26042,Navojoa,4,0
13/04/2020,26042,Navojoa,4,0
14/04/2020,26042,Navojoa,4,0
15/04/2020,26042,Navojoa,4,0
16/04/2020,26042,Navojoa,4,0
17/04/2020,26042,Navojoa,4,0
18/04/2020,26042,Navojoa,4,0
19/04/2020,26042,Navojoa,4,0
20/04/2020,26042,Navojoa,4,0
21/04/2020,26042,Navojoa,4,0
22/04/2020,26042,Navojoa,5,1
23/04/2020,26042,Navojoa,6,1
24/04/2020,26042,Navojoa,6,0
25/04/2020,26042,Navojoa,6,0
26/04/2020,26042,Navojoa,6,0
27/04/2020,26042,Navojoa,6,0
28/04/2020,26042,Navojoa,6,0
29/04/2020,26042,Navojoa,6,0
30/04/2020,26042,Navojoa,6,0
01/05/2020,26042,Navojoa,6,0
02/05/2020,26042,Navojoa,6,0
03/05/2020,26042,Navojoa,8,2
04/05/2020,26042,Navojoa,9,1
05/05/2020,26042,Navojoa,9,0
06/05/2020,26042,Navojoa,10,1
07/05/2020,26042,Navojoa,15,5
08/05/2020,26042,Navojoa,15,0
09/05/2020,26042,Navojoa,15,0
10/05/2020,26042,Navojoa,22,7
11/05/2020,26042,Navojoa,23,1
12/05/2020,26042,Navojoa,23,0
13/05/2020,26042,Navojoa,23,0
14/05/2020,26042,Navojoa,30,7
15/05/2020,26042,Navojoa,30,0
16/05/2020,26042,Navojoa,33,3
17/05/2020,26042,Navojoa,40,7
18/05/2020,26042,Navojoa,40,0
19/05/2020,26042,Navojoa,46,6
20/05/2020,26042,Navojoa,47,1
21/05/2020,26042,Navojoa,64,17
22/05/2020,26042,Navojoa,65,1
23/05/2020,26042,Navojoa,66,1
24/05/2020,26042,Navojoa,66,0
25/05/2020,26042,Navojoa,85,19
26/05/2020,26042,Navojoa,90,5
27/05/2020,26042,Navojoa,92,2
28/05/2020,26042,Navojoa,92,0
29/05/2020,26042,Navojoa,106,14
30/05/2020,26042,Navojoa,108,2
31/05/2020,26042,Navojoa,109,1
01/06/2020,26042,Navojoa,109,0
02/06/2020,26042,Navojoa,124,15
03/06/2020,26042,Navojoa,144,20
04/06/2020,26042,Navojoa,147,3
05/06/2020,26042,Navojoa,148,1
06/06/2020,26042,Navojoa,179,31
07/06/2020,26042,Navojoa,179,0
08/06/2020,26042,Navojoa,182,3
09/06/2020,26042,Navojoa,182,0
10/06/2020,26042,Navojoa,191,9
11/06/2020,26042,Navojoa,219,28
12/06/2020,26042,Navojoa,220,1
13/06/2020,26042,Navojoa,220,0
14/06/2020,26042,Navojoa,241,21
15/06/2020,26042,Navojoa,243,2
16/06/2020,26042,Navojoa,243,0
17/06/2020,26042,Navojoa,256,13
18/06/2020,26042,Navojoa,267,11
19/06/2020,26042,Navojoa,274,7
20/06/2020,26042,Navojoa,298,24
21/06/2020,26042,Navojoa,320,22
22/06/2020,26042,Navojoa,325,5
23/06/2020,26042,Navojoa,343,18
24/06/2020,26042,Navojoa,346,3
25/06/2020,26042,Navojoa,370,24
26/06/2020,26042,Navojoa,375,5
27/06/2020,26042,Navojoa,381,6
28/06/2020,26042,Navojoa,413,32
29/06/2020,26042,Navojoa,416,3
30/06/2020,26042,Navojoa,416,0
01/07/2020,26042,Navojoa,427,11
02/07/2020,26042,Navojoa,451,24
03/07/2020,26042,Navojoa,456,5
04/07/2020,26042,Navojoa,478,22
05/07/2020,26042,Navojoa,512,34
06/07/2020,26042,Navojoa,513,1
07/07/2020,26042,Navojoa,516,3
08/07/2020,26042,Navojoa,516,0
09/07/2020,26042,Navojoa,551,35
10/07/2020,26042,Navojoa,552,1
16/03/2020,26043,Nogales,0,0
17/03/2020,26043,Nogales,0,0
18/03/2020,26043,Nogales,0,0
19/03/2020,26043,Nogales,0,0
20/03/2020,26043,Nogales,0,0
21/03/2020,26043,Nogales,0,0
22/03/2020,26043,Nogales,0,0
23/03/2020,26043,Nogales,0,0
24/03/2020,26043,Nogales,0,0
25/03/2020,26043,Nogales,0,0
26/03/2020,26043,Nogales,0,0
27/03/2020,26043,Nogales,0,0
28/03/2020,26043,Nogales,0,0
29/03/2020,26043,Nogales,0,0
30/03/2020,26043,Nogales,0,0
31/03/2020,26043,Nogales,0,0
01/04/2020,26043,Nogales,0,0
02/04/2020,26043,Nogales,0,0
03/04/2020,26043,Nogales,1,1
04/04/2020,26043,Nogales,1,0
05/04/2020,26043,Nogales,1,0
06/04/2020,26043,Nogales,1,0
07/04/2020,26043,Nogales,1,0
08/04/2020,26043,Nogales,1,0
09/04/2020,26043,Nogales,1,0
10/04/2020,26043,Nogales,1,0
11/04/2020,26043,Nogales,1,0
12/04/2020,26043,Nogales,1,0
13/04/2020,26043,Nogales,1,0
14/04/2020,26043,Nogales,1,0
15/04/2020,26043,Nogales,1,0
16/04/2020,26043,Nogales,1,0
17/04/2020,26043,Nogales,1,0
18/04/2020,26043,Nogales,1,0
19/04/2020,26043,Nogales,2,1
20/04/2020,26043,Nogales,5,3
21/04/2020,26043,Nogales,6,1
22/04/2020,26043,Nogales,6,0
23/04/2020,26043,Nogales,7,1
24/04/2020,26043,Nogales,9,2
25/04/2020,26043,Nogales,9,0
26/04/2020,26043,Nogales,11,2
27/04/2020,26043,Nogales,12,1
28/04/2020,26043,Nogales,12,0
29/04/2020,26043,Nogales,12,0
30/04/2020,26043,Nogales,14,2
01/05/2020,26043,Nogales,16,2
02/05/2020,26043,Nogales,17,1
03/05/2020,26043,Nogales,27,10
04/05/2020,26043,Nogales,31,4
05/05/2020,26043,Nogales,31,0
06/05/2020,26043,Nogales,34,3
07/05/2020,26043,Nogales,38,4
08/05/2020,26043,Nogales,42,4
09/05/2020,26043,Nogales,45,3
10/05/2020,26043,Nogales,50,5
11/05/2020,26043,Nogales,52,2
12/05/2020,26043,Nogales,56,4
13/05/2020,26043,Nogales,72,16
14/05/2020,26043,Nogales,77,5
15/05/2020,26043,Nogales,86,9
16/05/2020,26043,Nogales,100,14
17/05/2020,26043,Nogales,107,7
18/05/2020,26043,Nogales,129,22
19/05/2020,26043,Nogales,133,4
20/05/2020,26043,Nogales,151,18
21/05/2020,26043,Nogales,159,8
22/05/2020,26043,Nogales,182,23
23/05/2020,26043,Nogales,190,8
24/05/2020,26043,Nogales,218,28
25/05/2020,26043,Nogales,220,2
26/05/2020,26043,Nogales,229,9
27/05/2020,26043,Nogales,265,36
28/05/2020,26043,Nogales,270,5
29/05/2020,26043,Nogales,285,15
30/05/2020,26043,Nogales,286,1
31/05/2020,26043,Nogales,305,19
01/06/2020,26043,Nogales,362,57
02/06/2020,26043,Nogales,364,2
03/06/2020,26043,Nogales,384,20
04/06/2020,26043,Nogales,450,66
05/06/2020,26043,Nogales,490,40
06/06/2020,26043,Nogales,497,7
07/06/2020,26043,Nogales,497,0
08/06/2020,26043,Nogales,522,25
09/06/2020,26043,Nogales,585,63
10/06/2020,26043,Nogales,600,15
11/06/2020,26043,Nogales,640,40
12/06/2020,26043,Nogales,699,59
13/06/2020,26043,Nogales,721,22
14/06/2020,26043,Nogales,751,30
15/06/2020,26043,Nogales,773,22
16/06/2020,26043,Nogales,785,12
17/06/2020,26043,Nogales,808,23
18/06/2020,26043,Nogales,847,39
19/06/2020,26043,Nogales,891,44
20/06/2020,26043,Nogales,937,46
21/06/2020,26043,Nogales,994,57
22/06/2020,26043,Nogales,1039,45
23/06/2020,26043,Nogales,1113,74
24/06/2020,26043,Nogales,1147,34
25/06/2020,26043,Nogales,1175,28
26/06/2020,26043,Nogales,1194,19
27/06/2020,26043,Nogales,1274,80
28/06/2020,26043,Nogales,1303,29
29/06/2020,26043,Nogales,1336,33
30/06/2020,26043,Nogales,1385,49
01/07/2020,26043,Nogales,1404,19
02/07/2020,26043,Nogales,1430,26
03/07/2020,26043,Nogales,1494,64
04/07/2020,26043,Nogales,1523,29
05/07/2020,26043,Nogales,1530,7
06/07/2020,26043,Nogales,1543,13
